 6.30525E+01	 5.39795E+01	 2.46436E+01	 6.13019E+01	 2.22100E+01	 4.00637E+01	 3.81003E+01	 4.65342E+01	 4.74457E+01	 4.11058E+01	 1.81135E+01	 5.00000E+01
 6.28988E+01	 5.38180E+01	 2.47460E+01	 6.11748E+01	 2.22100E+01	 3.98723E+01	 3.80527E+01	 4.64725E+01	 4.74457E+01	 4.09918E+01	 1.76883E+01	 5.00000E+01
 6.28093E+01	 5.37835E+01	 2.49528E+01	 6.11873E+01	 2.22100E+01	 3.94096E+01	 3.80389E+01	 4.64554E+01	 4.74457E+01	 4.09929E+01	 1.78881E+01	 5.00000E+01
 6.27677E+01	 5.37941E+01	 2.51011E+01	 6.10800E+01	 2.22100E+01	 3.93265E+01	 3.80381E+01	 4.64358E+01	 4.74457E+01	 4.09560E+01	 1.73808E+01	 5.00000E+01
 6.29096E+01	 5.35631E+01	 2.47833E+01	 6.12402E+01	 2.22100E+01	 3.93749E+01	 3.80160E+01	 4.64337E+01	 4.74457E+01	 4.10695E+01	 1.76394E+01	 5.00000E+01
 6.29385E+01	 5.35593E+01	 2.52913E+01	 6.11315E+01	 2.22100E+01	 3.93487E+01	 3.79920E+01	 4.64453E+01	 4.74457E+01	 4.10564E+01	 1.76912E+01	 5.00000E+01
 6.29449E+01	 5.35630E+01	 2.47035E+01	 6.11592E+01	 2.22100E+01	 3.88524E+01	 3.79835E+01	 4.64297E+01	 4.74457E+01	 4.10509E+01	 1.76713E+01	 5.00000E+01
 6.29376E+01	 5.36475E+01	 2.48424E+01	 7.60905E+01	 2.22100E+01	 2.05191E+01	 3.79657E+01	 4.65740E+01	 4.74457E+01	 4.07743E+01	 1.85042E+01	 5.00000E+01
 6.29201E+01	 5.36100E+01	 2.51133E+01	 7.66468E+01	 2.22100E+01	 1.39142E+01	 3.80115E+01	 4.65279E+01	 4.74457E+01	 4.12770E+01	 1.81623E+01	 5.00000E+01
 6.29160E+01	 5.35726E+01	 2.44695E+01	 7.67517E+01	 2.22100E+01	 1.86562E+01	 3.80565E+01	 4.64619E+01	 4.74457E+01	 4.13304E+01	 1.80291E+01	 5.00000E+01
 6.28179E+01	 5.37220E+01	 2.40724E+01	 7.67475E+01	 2.22100E+01	 2.76250E+01	 3.80757E+01	 4.64323E+01	 4.74457E+01	 4.12175E+01	 1.81743E+01	 5.00000E+01
 6.28343E+01	 5.36949E+01	 2.40000E+01	 7.65895E+01	 2.22100E+01	 3.70128E+01	 3.80935E+01	 4.64213E+01	 4.74457E+01	 4.10245E+01	 1.79812E+01	 5.00000E+01
 6.28607E+01	 5.36538E+01	 2.46099E+01	 7.64781E+01	 2.22100E+01	 4.37514E+01	 3.81115E+01	 4.64204E+01	 4.74457E+01	 4.08867E+01	 1.79357E+01	 5.00000E+01
