 2.50521E-01	 3.65547E+03	 4.49944E+03	 9.34772E+00	 3.37116E-01	 2.51601E+01	 2.29487E+01	 2.70500E+03	 7.50000E+01	 5.00000E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.51081E-03	 3.66365E+01	 4.50951E+01	 9.36863E-02	 3.37870E-03	 2.52164E-01	 2.30000E-01	 0.00000E+00	 0.00000E+00	 9.97769E+01	 9.97768E+01	-7.98628E-05	 5.37000E+01	 1.10302E-02	 1.20400E+02
 2.53458E-01	 3.64419E+03	 4.48556E+03	 9.32191E+00	 3.33115E-01	 2.51155E+01	 2.28979E+01	 2.70500E+03	 7.50000E+01	 4.98572E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54811E-03	 3.66365E+01	 4.50951E+01	 9.37167E-02	 3.34558E-03	 2.52243E-01	 2.29971E-01	 0.00000E+00	 0.00000E+00	 9.95686E+01	 9.94690E+01	-9.95775E-02	 5.37000E+01	 1.10302E-02	 1.20400E+02
 2.59538E-01	 3.64709E+03	 4.49523E+03	 9.33192E+00	 3.35514E-01	 2.50988E+01	 2.29002E+01	 2.70500E+03	 7.50000E+01	 5.00122E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.60553E-03	 3.66135E+01	 4.51281E+01	 9.36841E-02	 3.36979E-03	 2.52084E-01	 2.30002E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.96105E+01	 4.53134E-02	 5.37000E+01	 8.24060E-02	 1.20400E+02
 2.51563E-01	 3.65996E+03	 4.46824E+03	 9.32915E+00	 3.25506E-01	 2.51570E+01	 2.28973E+01	 2.70500E+03	 7.50000E+01	 4.98637E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.52767E-03	 3.67748E+01	 4.48963E+01	 9.37381E-02	 3.26928E-03	 2.52669E-01	 2.29973E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95236E+01	-4.16445E-02	 5.37000E+01	-4.19352E-01	 1.20400E+02
 2.48682E-01	 3.65778E+03	 4.46557E+03	 9.32915E+00	 3.33056E-01	 2.50632E+01	 2.29011E+01	 2.70500E+03	 7.50000E+01	 5.00453E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.50022E-03	 3.67748E+01	 4.48963E+01	 9.37940E-02	 3.34511E-03	 2.51727E-01	 2.30011E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.94642E+01	-1.00987E-01	 5.37000E+01	-4.19352E-01	 1.20400E+02
 2.57046E-01	 3.65604E+03	 4.47262E+03	 9.31879E+00	 3.24687E-01	 2.50508E+01	 2.29065E+01	 2.70500E+03	 7.50000E+01	 5.03109E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.58310E-03	 3.67401E+01	 4.49461E+01	 9.36460E-02	 3.26105E-03	 2.51602E-01	 2.30066E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95108E+01	-5.44299E-02	 5.37000E+01	-3.11566E-01	 1.20400E+02
 2.50648E-01	 3.65302E+03	 4.47981E+03	 9.34262E+00	 3.22256E-01	 2.50958E+01	 2.29047E+01	 2.70500E+03	 7.50000E+01	 5.02090E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.51806E-03	 3.66990E+01	 4.50051E+01	 9.38580E-02	 3.23663E-03	 2.52054E-01	 2.30047E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95400E+01	-2.52644E-02	 5.37000E+01	-1.83685E-01	 1.20400E+02
 2.55431E-01	 3.65470E+03	 4.48187E+03	 9.30843E+00	 2.67863E-01	 2.50600E+01	 2.29134E+01	 2.70500E+03	 7.50000E+01	 5.06302E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.56493E-03	 3.66990E+01	 4.50051E+01	 9.34716E-02	 2.69033E-03	 2.51694E-01	 2.30134E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95857E+01	 2.04973E-02	 5.37000E+01	-1.83685E-01	 1.20400E+02
 2.53225E-01	 3.65815E+03	 4.47721E+03	 9.34377E+00	 2.90444E-01	 2.50679E+01	 2.29171E+01	 2.70500E+03	 7.50000E+01	 5.07948E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54271E-03	 3.67325E+01	 4.49570E+01	 9.38235E-02	 2.91713E-03	 2.51774E-01	 2.30171E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95888E+01	 2.35902E-02	 5.37000E+01	-2.87857E-01	 1.20400E+02
 2.53371E-01	 3.64921E+03	 4.49197E+03	 9.32569E+00	 3.32101E-01	 2.50506E+01	 2.29122E+01	 2.70500E+03	 7.50000E+01	 5.05223E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54367E-03	 3.66356E+01	 4.50963E+01	 9.36236E-02	 3.33551E-03	 2.51600E-01	 2.30122E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.96084E+01	 4.31850E-02	 5.37000E+01	 1.36522E-02	 1.20400E+02
 2.38221E-01	 3.64665E+03	 4.48882E+03	 9.34576E+00	 3.57933E-01	 2.50674E+01	 2.29063E+01	 2.70500E+03	 7.50000E+01	 5.02025E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.39325E-03	 3.66356E+01	 4.50963E+01	 9.38910E-02	 3.59496E-03	 2.51768E-01	 2.30063E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95385E+01	-2.67582E-02	 5.37000E+01	 1.36522E-02	 1.20400E+02
 2.51363E-01	 3.65481E+03	 4.47685E+03	 9.30383E+00	 3.84440E-01	 2.49859E+01	 2.29181E+01	 2.70500E+03	 7.50000E+01	 5.07663E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.52535E-03	 3.67185E+01	 4.49772E+01	 9.34721E-02	 3.86118E-03	 2.50950E-01	 2.30181E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95359E+01	-2.92857E-02	 5.37000E+01	-2.44158E-01	 1.20400E+02
 2.53272E-01	 3.64480E+03	 4.49234E+03	 9.31809E+00	 3.75131E-01	 2.50753E+01	 2.29026E+01	 2.70500E+03	 7.50000E+01	 4.99668E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54424E-03	 3.66138E+01	 4.51277E+01	 9.36046E-02	 3.76769E-03	 2.51848E-01	 2.30026E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95473E+01	-1.78888E-02	 5.37000E+01	 8.15698E-02	 1.20400E+02
 2.50152E-01	 3.64469E+03	 4.49220E+03	 9.31725E+00	 3.75176E-01	 2.50048E+01	 2.29153E+01	 2.70500E+03	 7.50000E+01	 5.05815E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.51297E-03	 3.66138E+01	 4.51277E+01	 9.35990E-02	 3.76814E-03	 2.51140E-01	 2.30153E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95443E+01	-2.09086E-02	 5.37000E+01	 8.15698E-02	 1.20400E+02
 2.39234E-01	 3.64978E+03	 4.47960E+03	 9.33805E+00	 3.68994E-01	 2.50560E+01	 2.28974E+01	 2.70500E+03	 7.50000E+01	 4.96681E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.40460E-03	 3.66848E+01	 4.50256E+01	 9.38589E-02	 3.70606E-03	 2.51655E-01	 2.29974E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.94903E+01	-7.49542E-02	 5.37000E+01	-1.39474E-01	 1.20400E+02
 2.51211E-01	 3.65060E+03	 4.47296E+03	 9.29993E+00	 3.63436E-01	 2.49889E+01	 2.29074E+01	 2.70500E+03	 7.50000E+01	 5.01631E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.52640E-03	 3.67137E+01	 4.49841E+01	 9.35284E-02	 3.65024E-03	 2.50980E-01	 2.30075E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.94342E+01	-1.30980E-01	 5.37000E+01	-2.29196E-01	 1.20400E+02
 2.47257E-01	 3.65311E+03	 4.47604E+03	 9.32449E+00	 3.49904E-01	 2.50308E+01	 2.29035E+01	 2.70500E+03	 7.50000E+01	 4.99619E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.48493E-03	 3.67137E+01	 4.49841E+01	 9.37110E-02	 3.51432E-03	 2.51401E-01	 2.30036E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95026E+01	-6.25962E-02	 5.37000E+01	-2.29196E-01	 1.20400E+02
 2.53674E-01	 3.65588E+03	 4.47533E+03	 9.31021E+00	 3.50642E-01	 2.50167E+01	 2.28992E+01	 2.70500E+03	 7.50000E+01	 4.97449E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54856E-03	 3.67292E+01	 4.49618E+01	 9.35360E-02	 3.52174E-03	 2.51259E-01	 2.29992E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95361E+01	-2.90979E-02	 5.37000E+01	-2.77400E-01	 1.20400E+02
 2.51074E-01	 3.65536E+03	 4.47425E+03	 9.30874E+00	 3.50448E-01	 2.49942E+01	 2.28986E+01	 2.70500E+03	 7.50000E+01	 4.97192E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.52291E-03	 3.67308E+01	 4.49594E+01	 9.35387E-02	 3.51978E-03	 2.51033E-01	 2.29986E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95175E+01	-4.77239E-02	 5.37000E+01	-2.82583E-01	 1.20400E+02
 2.53859E-01	 3.66030E+03	 4.48030E+03	 9.33489E+00	 3.39420E-01	 2.50331E+01	 2.28959E+01	 2.70500E+03	 7.50000E+01	 4.95975E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.54746E-03	 3.67308E+01	 4.49594E+01	 9.36749E-02	 3.40902E-03	 2.51425E-01	 2.29959E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.96520E+01	 8.67963E-02	 5.37000E+01	-2.82583E-01	 1.20400E+02
 2.52291E-01	 3.65408E+03	 4.47949E+03	 9.30541E+00	 3.45466E-01	 2.49550E+01	 2.28992E+01	 2.70500E+03	 7.50000E+01	 4.97846E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.53425E-03	 3.67051E+01	 4.49964E+01	 9.34726E-02	 3.46975E-03	 2.50639E-01	 2.29992E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95523E+01	-1.29442E-02	 5.37000E+01	-2.02648E-01	 1.20400E+02
 2.51556E-01	 3.66368E+03	 4.46414E+03	 9.31141E+00	 3.47945E-01	 2.50155E+01	 2.28899E+01	 2.70500E+03	 7.50000E+01	 4.93434E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.52728E-03	 3.68074E+01	 4.48493E+01	 9.35479E-02	 3.49464E-03	 2.51248E-01	 2.29898E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95363E+01	-2.89005E-02	 5.37000E+01	-5.20952E-01	 1.20400E+02
 2.54559E-01	 3.66604E+03	 4.46702E+03	 9.32960E+00	 3.46135E-01	 2.49835E+01	 2.28873E+01	 2.70500E+03	 7.50000E+01	 4.92472E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.55580E-03	 3.68074E+01	 4.48493E+01	 9.36702E-02	 3.47646E-03	 2.50926E-01	 2.29873E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.96005E+01	 3.52993E-02	 5.37000E+01	-5.20952E-01	 1.20400E+02
 2.48435E-01	 3.64447E+03	 4.49408E+03	 9.32216E+00	 3.46702E-01	 2.49889E+01	 2.28921E+01	 2.70500E+03	 7.50000E+01	 4.95247E+01	 5.00000E+01	 9.50000E+01	 2.29000E+01	 5.37000E+01	 1.00000E+00	 5.49550E+01	 5.85709E+01	 1.38229E+01	 2.95000E+03	 5.00000E+00	 9.50000E+01	 2.49532E-03	 3.66057E+01	 4.51393E+01	 9.36334E-02	 3.48216E-03	 2.50980E-01	 2.29921E-01	 0.00000E+00	 0.00000E+00	 9.95652E+01	 9.95602E+01	-5.01113E-03	 5.37000E+01	 1.06690E-01	 1.20400E+02
