 6.30525E+01	 5.39795E+01	 2.46436E+01	 6.13019E+01	 2.22100E+01	 4.00637E+01	 3.81003E+01	 4.65342E+01	 4.74457E+01	 4.11058E+01	 1.81135E+01	 5.00000E+01
 6.28988E+01	 5.38180E+01	 2.47460E+01	 6.11748E+01	 2.22100E+01	 3.98723E+01	 3.80527E+01	 4.64725E+01	 4.74457E+01	 4.09918E+01	 1.76883E+01	 5.00000E+01
 6.28093E+01	 5.37835E+01	 2.49528E+01	 6.11873E+01	 2.22100E+01	 3.94096E+01	 3.80389E+01	 4.64554E+01	 4.74457E+01	 4.09929E+01	 1.78881E+01	 5.00000E+01
 6.27677E+01	 5.37941E+01	 2.51011E+01	 6.10800E+01	 2.22100E+01	 3.93265E+01	 3.80381E+01	 4.64358E+01	 4.74457E+01	 4.09560E+01	 1.73808E+01	 5.00000E+01
 6.29096E+01	 5.35631E+01	 2.47833E+01	 6.12402E+01	 2.22100E+01	 3.93749E+01	 3.80160E+01	 4.64337E+01	 4.74457E+01	 4.10695E+01	 1.76394E+01	 5.00000E+01
 6.29385E+01	 5.35593E+01	 2.52913E+01	 6.11315E+01	 2.22100E+01	 3.93487E+01	 3.79920E+01	 4.64453E+01	 4.74457E+01	 4.10564E+01	 1.76912E+01	 5.00000E+01
 6.29449E+01	 5.35630E+01	 2.47035E+01	 6.11540E+01	 2.22100E+01	 3.88524E+01	 3.79835E+01	 4.64297E+01	 4.74457E+01	 4.10509E+01	 1.76713E+01	 5.00000E+01
 6.29080E+01	 5.36170E+01	 2.48302E+01	 6.10483E+01	 2.22100E+01	 3.88990E+01	 3.79631E+01	 4.64289E+01	 4.74457E+01	 4.10320E+01	 1.81376E+01	 5.00000E+01
 6.29133E+01	 5.36091E+01	 2.52708E+01	 6.12218E+01	 2.22100E+01	 3.89556E+01	 3.79513E+01	 4.64435E+01	 4.74457E+01	 3.95014E+01	 1.75466E+01	 5.00000E+01
 6.29135E+01	 5.35720E+01	 2.47082E+01	 6.12787E+01	 2.22100E+01	 4.24791E+01	 3.79181E+01	 4.64381E+01	 4.74457E+01	 3.61633E+01	 1.74193E+01	 5.00000E+01
 6.28134E+01	 5.37074E+01	 2.43734E+01	 6.12704E+01	 2.22100E+01	 4.56429E+01	 3.78982E+01	 4.64285E+01	 4.74457E+01	 4.05432E+01	 1.81560E+01	 5.00000E+01
 6.28311E+01	 5.36693E+01	 2.43628E+01	 6.11148E+01	 2.22100E+01	 4.27026E+01	 3.79403E+01	 4.64220E+01	 4.74457E+01	 3.77331E+01	 1.73459E+01	 5.00000E+01
 6.28596E+01	 5.36220E+01	 2.50121E+01	 6.10386E+01	 2.22100E+01	 4.30882E+01	 3.79145E+01	 4.64207E+01	 4.74457E+01	 3.68846E+01	 1.73744E+01	 5.00000E+01
