 6.30525E+01	 5.39795E+01	 2.46436E+01	 6.13019E+01	 2.22100E+01	 4.00637E+01	 3.81003E+01	 4.65342E+01	 4.74457E+01	 4.11058E+01	 1.81135E+01	 5.00000E+01
 6.28988E+01	 5.38180E+01	 2.47460E+01	 6.11748E+01	 2.22100E+01	 3.98723E+01	 3.80527E+01	 4.64725E+01	 4.74457E+01	 4.09918E+01	 1.76883E+01	 5.00000E+01
 6.28093E+01	 5.37835E+01	 2.49528E+01	 6.11873E+01	 2.22100E+01	 3.94096E+01	 3.80389E+01	 4.64554E+01	 4.74457E+01	 4.09929E+01	 1.78881E+01	 5.00000E+01
 6.27677E+01	 5.37941E+01	 2.51011E+01	 6.10800E+01	 2.22100E+01	 3.93265E+01	 3.80381E+01	 4.64358E+01	 4.74457E+01	 4.09560E+01	 1.73808E+01	 5.00000E+01
 6.29096E+01	 5.35631E+01	 2.47833E+01	 6.12402E+01	 2.22100E+01	 3.93749E+01	 3.80160E+01	 4.64337E+01	 4.74457E+01	 4.10695E+01	 1.76394E+01	 5.00000E+01
 6.29385E+01	 5.35593E+01	 2.52913E+01	 6.11315E+01	 2.22100E+01	 3.93487E+01	 3.79920E+01	 4.64453E+01	 4.74457E+01	 4.10564E+01	 1.76912E+01	 5.00000E+01
 6.29449E+01	 5.35630E+01	 2.47035E+01	 6.11540E+01	 2.22100E+01	 3.88524E+01	 3.79835E+01	 4.64297E+01	 4.74457E+01	 4.10509E+01	 1.76713E+01	 5.00000E+01
 6.29063E+01	 5.36151E+01	 2.48295E+01	 6.10452E+01	 2.22100E+01	 3.94301E+01	 3.79589E+01	 4.64225E+01	 4.74457E+01	 4.09171E+01	 1.81319E+01	 5.00000E+01
 6.29108E+01	 5.36066E+01	 2.52572E+01	 6.12480E+01	 2.22100E+01	 4.13403E+01	 3.79425E+01	 4.64296E+01	 4.74457E+01	 4.09089E+01	 1.77151E+01	 5.00000E+01
 6.29107E+01	 5.35695E+01	 2.46764E+01	 6.13257E+01	 2.22100E+01	 4.51589E+01	 3.79322E+01	 4.64189E+01	 4.74457E+01	 4.08164E+01	 1.75322E+01	 5.00000E+01
 6.28100E+01	 5.37045E+01	 2.43176E+01	 6.13487E+01	 2.22100E+01	 4.96098E+01	 3.79050E+01	 4.64092E+01	 4.74457E+01	 4.07326E+01	 1.76111E+01	 5.00000E+01
 6.28249E+01	 5.36646E+01	 2.42879E+01	 6.12167E+01	 2.22100E+01	 5.43987E+01	 3.78790E+01	 4.63959E+01	 4.74457E+01	 4.06239E+01	 1.73616E+01	 5.00000E+01
 6.28528E+01	 5.36183E+01	 2.49461E+01	 6.11613E+01	 2.22100E+01	 5.79685E+01	 3.78578E+01	 4.63823E+01	 4.74457E+01	 4.05697E+01	 1.72918E+01	 5.00000E+01
